epoch,accuracy,loss,val_accuracy,val_loss
44,0.8070203065872192,0.6109243035316467,0.6493340134620667,1.2496005296707153
45,0.8074899911880493,0.598280668258667,0.6511270403862,1.2494628429412842
46,0.8111848831176758,0.5965468287467957,0.6577869057655334,1.2302132844924927
47,0.8148484230041504,0.5792340636253357,0.6521516442298889,1.3116041421890259
48,0.819733202457428,0.5651425719261169,0.6447233557701111,1.3289252519607544
49,0.8190129995346069,0.5594124794006348,0.6521516442298889,1.2727577686309814
50,0.8233028650283813,0.557223916053772,0.6503586173057556,1.3146365880966187
51,0.8268724679946899,0.5375202894210815,0.6367827653884888,1.355738639831543
52,0.8281562924385071,0.534492552280426,0.6595799326896667,1.2607687711715698
53,0.8373309373855591,0.5172023177146912,0.6452356576919556,1.3142473697662354
54,0.8378006219863892,0.5183646082878113,0.6452356576919556,1.3610682487487793
55,0.8391157388687134,0.5038888454437256,0.6529200673103333,1.3384932279586792
56,0.843029797077179,0.4953388571739197,0.6554815769195557,1.3199803829193115
57,0.8428106307983398,0.4922964870929718,0.6436987519264221,1.4166569709777832
58,0.8485721349716187,0.4754284620285034,0.6752049326896667,1.2767642736434937
59,0.8497307300567627,0.471415638923645,0.6436987519264221,1.4025092124938965
60,0.8554295897483826,0.4602687656879425,0.6644467115402222,1.317792534828186
61,0.8568073511123657,0.45273852348327637,0.6659836173057556,1.3309152126312256
62,0.8606275320053101,0.4441952407360077,0.6629098653793335,1.3444398641586304
63,0.8600638508796692,0.44315987825393677,0.657274603843689,1.3550671339035034
64,0.8636335134506226,0.4327508211135864,0.6836577653884888,1.2572503089904785
65,0.8658879995346069,0.4200250804424286,0.6721311211585999,1.2869174480438232
66,0.8685495853424072,0.4103047847747803,0.6762295365333557,1.273151159286499
67,0.8738727569580078,0.4029785096645355,0.6734119057655334,1.288893699645996
68,0.8727768063545227,0.4024328291416168,0.6882684230804443,1.2658538818359375
69,0.8763777613639832,0.3929322361946106,0.6816086173057556,1.2893986701965332
70,0.874561607837677,0.39401042461395264,0.6700819730758667,1.3897384405136108
71,0.8789140582084656,0.3823871612548828,0.6782786846160889,1.3209004402160645
72,0.8807928562164307,0.37628960609436035,0.6769979596138,1.3023555278778076
73,0.883047342300415,0.374693363904953,0.6711065769195557,1.3379473686218262
74,0.8863664865493774,0.36875849962234497,0.6749487519264221,1.3166075944900513
75,0.8890906572341919,0.3569476902484894,0.6844262480735779,1.3302842378616333
76,0.8879634141921997,0.35985156893730164,0.6839139461517334,1.2887961864471436
77,0.8931926488876343,0.34088993072509766,0.6805840134620667,1.3665344715118408
78,0.8942572474479675,0.33755412697792053,0.6826332211494446,1.348665475845337
79,0.8941633105278015,0.33997851610183716,0.6839139461517334,1.3355188369750977
80,0.8970127701759338,0.3282430171966553,0.6849385499954224,1.3418606519699097
81,0.8997682929039001,0.32144689559936523,0.6744364500045776,1.4129536151885986
82,0.8999874591827393,0.321756511926651,0.6795594096183777,1.3504221439361572
83,0.9007389545440674,0.3224789798259735,0.6913422346115112,1.3025412559509277
84,0.9014591574668884,0.3179726004600525,0.6887807250022888,1.3564281463623047
85,0.9041207432746887,0.3105957508087158,0.6887807250022888,1.3432340621948242
86,0.9055611491203308,0.30408167839050293,0.6828893423080444,1.3858611583709717
87,0.9086297750473022,0.29585403203964233,0.6900614500045776,1.347824215888977
88,0.9081287384033203,0.2951158881187439,0.6839139461517334,1.3694027662277222
89,0.9097883105278015,0.28861334919929504,0.6821209192276001,1.4255059957504272
90,0.9085984230041504,0.2909638583660126,0.670850396156311,1.4203660488128662
91,0.9130135178565979,0.27546197175979614,0.6944159865379333,1.3400986194610596
92,0.9135145545005798,0.2760933041572571,0.6908299326896667,1.405247449874878
93,0.9174286127090454,0.2680152356624603,0.6928790807723999,1.3593167066574097
94,0.9160508513450623,0.27223533391952515,0.6895492076873779,1.391168475151062
95,0.9164265990257263,0.26708388328552246,0.6882684230804443,1.3828535079956055
96,0.920810341835022,0.2598646283149719,0.7072233557701111,1.3358498811721802
97,0.9230961799621582,0.2480926513671875,0.7056864500045776,1.3113255500793457
98,0.921875,0.25230520963668823,0.7151639461517334,1.293790578842163
99,0.9218437075614929,0.24975687265396118,0.696977436542511,1.3650972843170166
100,0.9244112968444824,0.2462129294872284,0.7064549326896667,1.3250250816345215
101,0.9271042346954346,0.23545268177986145,0.7077356576919556,1.3698885440826416
102,0.9275425672531128,0.2371463030576706,0.7077356576919556,1.3570680618286133
103,0.9288263916969299,0.23397566378116608,0.7100409865379333,1.3473739624023438
104,0.9251002073287964,0.23954251408576965,0.7046619057655334,1.3189228773117065
105,0.9297657608985901,0.2303662896156311,0.7077356576919556,1.2983403205871582
106,0.9279183149337769,0.23187156021595,0.7061987519264221,1.353863000869751
107,0.930360734462738,0.22595472633838654,0.7136270403862,1.3058570623397827
108,0.9317697882652283,0.21933433413505554,0.702100396156311,1.3766475915908813
109,0.9318950176239014,0.21865738928318024,0.7136270403862,1.3402591943740845
110,0.9338990449905396,0.2163434475660324,0.7067110538482666,1.3683464527130127
111,0.9344313740730286,0.21249432861804962,0.7159323692321777,1.322808861732483
112,0.936341404914856,0.20560039579868317,0.7072233557701111,1.3783180713653564
113,0.9385333061218262,0.2047230303287506,0.7061987519264221,1.3782824277877808
114,0.937593936920166,0.20616528391838074,0.7079917788505554,1.422994613647461
115,0.9395353198051453,0.19719736278057098,0.7059426307678223,1.4033124446868896
116,0.9395666122436523,0.1977047473192215,0.7143954634666443,1.3919581174850464
117,0.9388464689254761,0.2035929560661316,0.7115778923034668,1.3844035863876343
118,0.9414767026901245,0.19241835176944733,0.703125,1.4038888216018677
119,0.9410383105278015,0.1903056502342224,0.7061987519264221,1.4249262809753418
120,0.9413827657699585,0.19052733480930328,0.7010757923126221,1.3945493698120117
121,0.9456725716590881,0.1813443899154663,0.7000512480735779,1.4318753480911255
122,0.9426978826522827,0.1846177577972412,0.7044057250022888,1.4536796808242798
123,0.9443261623382568,0.18215349316596985,0.7087602615356445,1.4632078409194946
124,0.9453907608985901,0.17760275304317474,0.7102971076965332,1.4086627960205078
125,0.9432615041732788,0.18088003993034363,0.6944159865379333,1.5033724308013916
126,0.9457665085792542,0.17950069904327393,0.7164446711540222,1.3698383569717407
127,0.9484907388687134,0.17116807401180267,0.7085040807723999,1.4345877170562744
128,0.9464867115020752,0.17284494638442993,0.7074795365333557,1.401330828666687
129,0.9477705359458923,0.171490877866745,0.7049180269241333,1.4127564430236816
130,0.9479897022247314,0.1694144308567047,0.709272563457489,1.4210318326950073
131,0.9487725496292114,0.1661241352558136,0.7108094096183777,1.4047675132751465
132,0.9501503109931946,0.16453202068805695,0.7085040807723999,1.424402117729187
133,0.9506826400756836,0.1647542119026184,0.7151639461517334,1.3955581188201904
134,0.9514341354370117,0.15930503606796265,0.7141393423080444,1.409783124923706
135,0.9509957432746887,0.16404546797275543,0.7090163826942444,1.433127760887146
136,0.953125,0.15750771760940552,0.7085040807723999,1.4258618354797363
137,0.9543148875236511,0.15111175179481506,0.7156762480735779,1.3759976625442505
138,0.9542209506034851,0.15147961676120758,0.7149077653884888,1.4242160320281982
139,0.9537825584411621,0.1521410048007965,0.7064549326896667,1.4722843170166016
140,0.953406810760498,0.15546360611915588,0.7108094096183777,1.4556634426116943
141,0.9562875628471375,0.14691348373889923,0.7164446711540222,1.464676856994629
142,0.9559744596481323,0.14903615415096283,0.7056864500045776,1.4672133922576904
143,0.9541270136833191,0.14904943108558655,0.7118340134620667,1.4700231552124023
144,0.9563189148902893,0.14290818572044373,0.712602436542511,1.4730457067489624
145,0.9556612968444824,0.15143552422523499,0.7026126980781555,1.514317274093628
146,0.9586360454559326,0.13570530712604523,0.7005635499954224,1.5168877840042114
147,0.9562562704086304,0.1477132886648178,0.7161885499954224,1.3931994438171387
148,0.9593248963356018,0.13548582792282104,0.7069672346115112,1.4415538311004639
149,0.9586986303329468,0.13983073830604553,0.7090163826942444,1.414115309715271
